,DateAndMinute,StepsInMinute
3192,2024-02-02 18:38:00,0
3193,2024-02-02 18:39:00,0
3194,2024-02-02 18:40:00,0
3195,2024-02-02 18:41:00,0
3196,2024-02-02 18:42:00,0
3197,2024-02-02 18:43:00,0
3198,2024-02-02 18:44:00,0
3199,2024-02-02 18:45:00,0
3200,2024-02-02 18:46:00,0
3201,2024-02-02 18:47:00,5
3202,2024-02-02 18:48:00,0
3203,2024-02-02 18:49:00,7
3204,2024-02-02 18:50:00,39
3205,2024-02-02 18:51:00,7
3206,2024-02-02 18:53:00,0
3207,2024-02-02 18:54:00,0
3208,2024-02-02 18:55:00,0
3209,2024-02-02 18:56:00,0
3210,2024-02-02 18:58:00,0
3211,2024-02-02 18:59:00,0
3212,2024-02-02 19:00:00,0
3213,2024-02-02 19:01:00,0
3214,2024-02-02 19:02:00,0
3215,2024-02-02 19:03:00,0
3216,2024-02-02 19:04:00,0
3217,2024-02-02 19:05:00,0
3218,2024-02-02 19:07:00,0
3219,2024-02-02 19:12:00,0
3220,2024-02-02 19:15:00,0
3221,2024-02-02 19:16:00,0
3222,2024-02-02 19:20:00,0
3223,2024-02-02 19:24:00,0
3224,2024-02-02 19:25:00,9
3225,2024-02-02 19:26:00,7
3226,2024-02-02 19:27:00,95
3227,2024-02-02 19:28:00,64
3228,2024-02-02 19:30:00,0
3229,2024-02-02 19:31:00,0
3230,2024-02-02 19:33:00,0
3231,2024-02-02 19:36:00,0
3232,2024-02-02 19:37:00,0
3233,2024-02-02 19:38:00,0
3234,2024-02-02 19:39:00,0
3235,2024-02-02 19:40:00,0
3236,2024-02-02 19:41:00,0
3237,2024-02-02 19:42:00,26
3238,2024-02-02 19:43:00,9
3239,2024-02-02 19:44:00,0
3240,2024-02-02 19:45:00,8
3241,2024-02-02 19:46:00,0
3242,2024-02-02 19:47:00,0
3243,2024-02-02 19:48:00,0
3244,2024-02-02 19:49:00,0
3245,2024-02-02 19:50:00,0
3246,2024-02-02 19:55:00,0
3247,2024-02-02 19:57:00,0
3248,2024-02-02 19:59:00,0
3249,2024-02-02 20:26:00,12
3250,2024-02-02 20:47:00,0
3251,2024-02-02 20:53:00,0
3252,2024-02-02 21:00:00,0
3253,2024-02-02 21:07:00,0
3254,2024-02-02 21:08:00,0
3255,2024-02-02 21:27:00,0
3256,2024-02-02 21:31:00,0
3257,2024-02-02 21:32:00,7
3258,2024-02-02 21:33:00,7
3259,2024-02-02 21:34:00,9
3260,2024-02-02 21:35:00,0
3261,2024-02-02 21:36:00,0
3262,2024-02-02 21:37:00,7
3263,2024-02-02 21:38:00,4
3264,2024-02-02 21:44:00,9
3265,2024-02-02 21:51:00,0
3266,2024-02-02 21:52:00,0
3267,2024-02-02 21:56:00,0
3268,2024-02-02 21:57:00,7
3269,2024-02-02 22:07:00,0
3270,2024-02-02 22:10:00,0
3271,2024-02-02 22:43:00,6
3272,2024-02-02 22:44:00,20
3273,2024-02-02 22:45:00,0
3274,2024-02-02 23:18:00,0
3275,2024-02-02 23:19:00,0
3276,2024-02-02 23:31:00,0
3277,2024-02-02 23:32:00,0
3278,2024-02-02 23:34:00,0
3279,2024-02-02 23:35:00,0
3280,2024-02-02 23:36:00,0
3281,2024-02-02 23:37:00,0
3282,2024-02-02 23:38:00,0
3283,2024-02-02 23:42:00,0
3284,2024-02-02 23:43:00,0
3285,2024-02-02 23:44:00,5
3286,2024-02-02 23:45:00,0
3287,2024-02-02 23:47:00,0
3288,2024-02-02 23:51:00,11
3289,2024-02-02 23:52:00,0
3290,2024-02-02 23:53:00,0
3291,2024-02-02 23:54:00,0
3292,2024-02-03 00:25:00,0
3293,2024-02-03 00:43:00,4
3294,2024-02-03 00:44:00,0
3295,2024-02-03 00:45:00,0
3296,2024-02-03 00:46:00,0
3297,2024-02-03 00:48:00,0
3298,2024-02-03 01:00:00,0
3299,2024-02-03 01:30:00,0
3300,2024-02-03 01:58:00,0
3301,2024-02-03 02:04:00,0
3302,2024-02-03 02:40:00,0
3303,2024-02-03 02:41:00,0
3304,2024-02-03 03:00:00,0
3305,2024-02-03 03:02:00,0
3306,2024-02-03 03:12:00,0
3307,2024-02-03 03:18:00,0
3308,2024-02-03 03:19:00,0
3309,2024-02-03 03:20:00,0
3310,2024-02-03 03:21:00,9
3311,2024-02-03 03:22:00,21
3312,2024-02-03 03:24:00,9
3313,2024-02-03 03:25:00,0
3314,2024-02-03 03:27:00,0
3315,2024-02-03 03:36:00,0
3316,2024-02-03 03:38:00,0
3317,2024-02-03 04:40:00,0
3318,2024-02-03 04:45:00,0
3319,2024-02-03 04:51:00,0
3320,2024-02-03 05:07:00,0
3321,2024-02-03 05:09:00,0
3322,2024-02-03 06:07:00,0
3323,2024-02-03 06:25:00,0
3324,2024-02-03 06:42:00,0
3325,2024-02-03 06:51:00,0
3326,2024-02-03 07:33:00,0
3327,2024-02-03 07:34:00,0
3328,2024-02-03 07:35:00,0
3329,2024-02-03 07:36:00,0
3330,2024-02-03 07:37:00,0
3331,2024-02-03 07:38:00,0
3332,2024-02-03 07:39:00,0
3333,2024-02-03 07:40:00,0
3334,2024-02-03 07:41:00,0
3335,2024-02-03 07:42:00,15
3336,2024-02-03 07:43:00,5
3337,2024-02-03 07:44:00,16
3338,2024-02-03 08:13:00,0
3339,2024-02-03 08:24:00,14
3340,2024-02-03 08:25:00,0
3341,2024-02-03 08:27:00,28
3342,2024-02-03 08:28:00,8
3343,2024-02-03 08:29:00,5
3344,2024-02-03 08:30:00,0
3345,2024-02-03 08:31:00,0
3346,2024-02-03 08:33:00,0
3347,2024-02-03 08:35:00,0
3348,2024-02-03 08:36:00,0
3349,2024-02-03 08:37:00,0
3350,2024-02-03 08:40:00,0
3351,2024-02-03 08:42:00,0
3352,2024-02-03 08:47:00,0
3353,2024-02-03 08:48:00,0
3354,2024-02-03 08:49:00,0
3355,2024-02-03 08:50:00,0
3356,2024-02-03 08:54:00,0
3357,2024-02-03 08:56:00,0
3358,2024-02-03 08:58:00,0
3359,2024-02-03 08:59:00,0
3360,2024-02-03 09:00:00,0
3361,2024-02-03 09:01:00,0
3362,2024-02-03 09:02:00,0
3363,2024-02-03 09:03:00,0
3364,2024-02-03 09:05:00,0
3365,2024-02-03 09:08:00,0
3366,2024-02-03 09:09:00,0
3367,2024-02-03 09:16:00,0
3368,2024-02-03 09:23:00,0
3369,2024-02-03 09:25:00,0
3370,2024-02-03 09:30:00,0
3371,2024-02-03 09:31:00,0
3372,2024-02-03 09:32:00,0
3373,2024-02-03 09:33:00,6
3374,2024-02-03 09:34:00,0
3375,2024-02-03 09:36:00,0
3376,2024-02-03 09:37:00,0
3377,2024-02-03 09:38:00,0
3378,2024-02-03 09:39:00,0
3379,2024-02-03 09:40:00,0
3380,2024-02-03 09:45:00,0
3381,2024-02-03 09:46:00,0
3382,2024-02-03 09:47:00,0
3383,2024-02-03 09:49:00,0
3384,2024-02-03 09:50:00,0
3385,2024-02-03 09:51:00,0
3386,2024-02-03 09:52:00,0
3387,2024-02-03 09:54:00,0
3388,2024-02-03 09:56:00,0
3389,2024-02-03 10:05:00,0
3390,2024-02-03 10:06:00,0
3391,2024-02-03 10:07:00,13
3392,2024-02-03 10:08:00,0
3393,2024-02-03 10:09:00,16
3394,2024-02-03 10:10:00,16
3395,2024-02-03 10:11:00,0
3396,2024-02-03 10:12:00,41
3397,2024-02-03 10:13:00,4
3398,2024-02-03 10:14:00,31
3399,2024-02-03 10:15:00,0
3400,2024-02-03 10:16:00,44
3401,2024-02-03 10:17:00,21
3402,2024-02-03 10:18:00,10
3403,2024-02-03 10:19:00,0
3404,2024-02-03 10:20:00,36
3405,2024-02-03 10:21:00,0
3406,2024-02-03 10:22:00,0
3407,2024-02-03 10:23:00,0
3408,2024-02-03 10:24:00,24
3409,2024-02-03 10:25:00,14
3410,2024-02-03 10:26:00,0
3411,2024-02-03 10:27:00,11
3412,2024-02-03 10:28:00,0
3413,2024-02-03 10:29:00,0
3414,2024-02-03 10:30:00,15
3415,2024-02-03 10:31:00,27
3416,2024-02-03 10:32:00,0
3417,2024-02-03 10:33:00,16
3418,2024-02-03 10:34:00,0
3419,2024-02-03 10:35:00,0
3420,2024-02-03 10:36:00,15
3421,2024-02-03 10:37:00,11
3422,2024-02-03 10:38:00,11
3423,2024-02-03 10:39:00,35
3424,2024-02-03 10:40:00,12
3425,2024-02-03 10:41:00,6
3426,2024-02-03 10:42:00,0
3427,2024-02-03 10:43:00,0
3428,2024-02-03 10:44:00,0
3429,2024-02-03 10:45:00,27
3430,2024-02-03 10:46:00,0
3431,2024-02-03 10:47:00,0
3432,2024-02-03 10:48:00,0
3433,2024-02-03 10:49:00,49
3434,2024-02-03 10:50:00,26
3435,2024-02-03 10:51:00,25
3436,2024-02-03 10:52:00,0
3437,2024-02-03 10:53:00,0
3438,2024-02-03 10:54:00,0
3439,2024-02-03 10:55:00,0
3440,2024-02-03 10:56:00,0
3441,2024-02-03 10:57:00,0
3442,2024-02-03 10:58:00,0
3443,2024-02-03 10:59:00,0
3444,2024-02-03 11:00:00,0
3445,2024-02-03 11:01:00,0
3446,2024-02-03 11:02:00,0
3447,2024-02-03 11:03:00,0
3448,2024-02-03 11:04:00,0
3449,2024-02-03 11:05:00,0
3450,2024-02-03 11:06:00,0
3451,2024-02-03 11:07:00,0
3452,2024-02-03 11:08:00,0
3453,2024-02-03 11:09:00,0
3454,2024-02-03 11:10:00,0
3455,2024-02-03 11:11:00,0
3456,2024-02-03 11:12:00,0
3457,2024-02-03 11:13:00,0
3458,2024-02-03 11:14:00,0
3459,2024-02-03 11:15:00,0
3460,2024-02-03 11:16:00,0
3461,2024-02-03 11:17:00,0
3462,2024-02-03 11:18:00,0
3463,2024-02-03 11:19:00,0
3464,2024-02-03 11:20:00,0
3465,2024-02-03 11:21:00,0
3466,2024-02-03 11:22:00,0
3467,2024-02-03 11:23:00,0
3468,2024-02-03 11:24:00,0
3469,2024-02-03 11:25:00,0
3470,2024-02-03 11:26:00,0
3471,2024-02-03 11:27:00,0
3472,2024-02-03 11:28:00,0
3473,2024-02-03 11:29:00,0
3474,2024-02-03 11:30:00,0
3475,2024-02-03 11:31:00,0
3476,2024-02-03 11:32:00,0
3477,2024-02-03 11:33:00,0
3478,2024-02-03 11:34:00,0
3479,2024-02-03 11:35:00,0
3480,2024-02-03 11:36:00,0
3481,2024-02-03 11:37:00,0
3482,2024-02-03 11:38:00,21
3483,2024-02-03 11:39:00,0
3484,2024-02-03 11:40:00,37
3485,2024-02-03 11:41:00,53
3486,2024-02-03 11:42:00,13
3487,2024-02-03 11:43:00,0
3488,2024-02-03 11:44:00,37
3489,2024-02-03 11:45:00,0
3490,2024-02-03 11:46:00,0
3491,2024-02-03 11:47:00,0
3492,2024-02-03 11:48:00,0
3493,2024-02-03 11:49:00,0
3494,2024-02-03 11:50:00,0
3495,2024-02-03 11:51:00,14
3496,2024-02-03 11:52:00,0
3497,2024-02-03 11:53:00,0
3498,2024-02-03 11:54:00,0
3499,2024-02-03 11:55:00,0
3500,2024-02-03 11:56:00,0
3501,2024-02-03 11:57:00,0
3502,2024-02-03 11:58:00,0
3503,2024-02-03 11:59:00,0
3504,2024-02-03 12:00:00,0
3505,2024-02-03 12:01:00,0
3506,2024-02-03 12:02:00,0
3507,2024-02-03 12:03:00,19
3508,2024-02-03 12:04:00,42
3509,2024-02-03 12:05:00,78
3510,2024-02-03 12:06:00,60
3511,2024-02-03 12:07:00,32
3512,2024-02-03 12:08:00,5
3513,2024-02-03 12:09:00,2
3514,2024-02-03 12:10:00,6
3515,2024-02-03 12:11:00,0
3516,2024-02-03 12:12:00,0
3517,2024-02-03 12:13:00,13
3518,2024-02-03 12:14:00,5
3519,2024-02-03 12:15:00,13
3520,2024-02-03 12:16:00,0
3521,2024-02-03 12:17:00,0
3522,2024-02-03 12:18:00,6
3523,2024-02-03 12:19:00,53
3524,2024-02-03 12:20:00,140
3525,2024-02-03 12:21:00,29
3526,2024-02-03 12:22:00,13
3527,2024-02-03 12:23:00,72
3528,2024-02-03 12:24:00,9
3529,2024-02-03 12:25:00,0
3530,2024-02-03 12:26:00,0
3531,2024-02-03 12:27:00,0
3532,2024-02-03 12:28:00,0
3533,2024-02-03 12:29:00,0
3534,2024-02-03 12:30:00,19
3535,2024-02-03 12:31:00,0
3536,2024-02-03 12:32:00,0
3537,2024-02-03 12:33:00,0
3538,2024-02-03 12:34:00,7
3539,2024-02-03 12:36:00,0
3540,2024-02-03 12:37:00,29
3541,2024-02-03 12:38:00,1
3542,2024-02-03 12:39:00,9
3543,2024-02-03 12:40:00,59
3544,2024-02-03 12:41:00,37
3545,2024-02-03 12:42:00,81
3546,2024-02-03 12:43:00,114
3547,2024-02-03 12:44:00,103
3548,2024-02-03 12:45:00,49
3549,2024-02-03 12:46:00,6
3550,2024-02-03 12:47:00,9
3551,2024-02-03 12:48:00,0
3552,2024-02-03 12:49:00,0
3553,2024-02-03 12:50:00,10
3554,2024-02-03 12:51:00,0
3555,2024-02-03 12:52:00,0
3556,2024-02-03 12:53:00,58
3557,2024-02-03 12:54:00,6
3558,2024-02-03 12:55:00,0
3559,2024-02-03 12:56:00,0
3560,2024-02-03 12:57:00,63
3561,2024-02-03 12:58:00,16
3562,2024-02-03 12:59:00,4
3563,2024-02-03 13:00:00,0
3564,2024-02-03 13:01:00,0
3565,2024-02-03 13:02:00,0
3566,2024-02-03 13:03:00,0
3567,2024-02-03 13:04:00,0
3568,2024-02-03 13:05:00,0
3569,2024-02-03 13:06:00,0
3570,2024-02-03 13:07:00,0
3571,2024-02-03 13:08:00,0
3572,2024-02-03 13:09:00,0
3573,2024-02-03 13:10:00,0
3574,2024-02-03 13:11:00,0
3575,2024-02-03 13:12:00,0
3576,2024-02-03 13:13:00,0
3577,2024-02-03 13:14:00,0
3578,2024-02-03 13:15:00,0
3579,2024-02-03 13:16:00,0
3580,2024-02-03 13:17:00,0
3581,2024-02-03 13:18:00,0
3582,2024-02-03 13:19:00,6
3583,2024-02-03 13:20:00,0
3584,2024-02-03 13:21:00,0
3585,2024-02-03 13:22:00,0
3586,2024-02-03 13:23:00,0
3587,2024-02-03 13:24:00,0
3588,2024-02-03 13:25:00,0
3589,2024-02-03 13:26:00,0
3590,2024-02-03 13:27:00,0
3591,2024-02-03 13:28:00,0
3592,2024-02-03 13:29:00,0
3593,2024-02-03 13:30:00,0
3594,2024-02-03 13:31:00,0
3595,2024-02-03 13:32:00,0
3596,2024-02-03 13:33:00,0
3597,2024-02-03 13:34:00,0
3598,2024-02-03 13:35:00,0
3599,2024-02-03 13:36:00,0
3600,2024-02-03 13:37:00,0
3601,2024-02-03 13:38:00,0
3602,2024-02-03 13:39:00,0
3603,2024-02-03 13:40:00,0
3604,2024-02-03 13:41:00,0
3605,2024-02-03 13:42:00,0
3606,2024-02-03 13:43:00,0
3607,2024-02-03 13:44:00,0
3608,2024-02-03 13:45:00,0
3609,2024-02-03 13:46:00,0
3610,2024-02-03 13:47:00,0
3611,2024-02-03 13:48:00,0
3612,2024-02-03 13:49:00,0
3613,2024-02-03 13:50:00,0
3614,2024-02-03 13:51:00,0
3615,2024-02-03 13:52:00,0
3616,2024-02-03 13:53:00,0
3617,2024-02-03 13:54:00,0
3618,2024-02-03 13:55:00,0
3619,2024-02-03 13:56:00,0
3620,2024-02-03 13:57:00,0
3621,2024-02-03 13:58:00,14
3622,2024-02-03 13:59:00,0
3623,2024-02-03 14:00:00,0
3624,2024-02-03 14:01:00,0
3625,2024-02-03 14:02:00,50
3626,2024-02-03 14:03:00,0
3627,2024-02-03 14:04:00,0
3628,2024-02-03 14:05:00,0
3629,2024-02-03 14:06:00,0
3630,2024-02-03 14:07:00,4
3631,2024-02-03 14:08:00,65
3632,2024-02-03 14:09:00,10
3633,2024-02-03 14:10:00,72
3634,2024-02-03 14:11:00,8
3635,2024-02-03 14:12:00,6
3636,2024-02-03 14:13:00,25
3637,2024-02-03 14:14:00,16
3638,2024-02-03 14:15:00,0
3639,2024-02-03 14:16:00,0
3640,2024-02-03 14:17:00,0
3641,2024-02-03 14:18:00,34
3642,2024-02-03 14:19:00,19
3643,2024-02-03 14:20:00,8
3644,2024-02-03 14:21:00,56
3645,2024-02-03 14:22:00,38
3646,2024-02-03 14:23:00,20
3647,2024-02-03 14:24:00,0
3648,2024-02-03 14:25:00,49
3649,2024-02-03 14:26:00,98
3650,2024-02-03 14:27:00,40
3651,2024-02-03 14:28:00,52
3652,2024-02-03 14:29:00,35
3653,2024-02-03 14:30:00,0
3654,2024-02-03 14:31:00,40
3655,2024-02-03 14:32:00,114
3656,2024-02-03 14:33:00,42
3657,2024-02-03 14:34:00,47
3658,2024-02-03 14:35:00,66
3659,2024-02-03 14:36:00,80
3660,2024-02-03 14:37:00,102
3661,2024-02-03 14:38:00,127
3662,2024-02-03 14:39:00,52
3663,2024-02-03 14:40:00,0
3664,2024-02-03 14:41:00,0
3665,2024-02-03 14:42:00,36
3666,2024-02-03 14:43:00,122
3667,2024-02-03 14:44:00,3
3668,2024-02-03 14:45:00,62
3669,2024-02-03 14:46:00,89
3670,2024-02-03 14:47:00,0
3671,2024-02-03 14:48:00,17
3672,2024-02-03 14:49:00,122
3673,2024-02-03 14:50:00,1
3674,2024-02-03 14:51:00,30
3675,2024-02-03 14:52:00,62
3676,2024-02-03 14:53:00,107
3677,2024-02-03 14:54:00,91
3678,2024-02-03 14:55:00,91
3679,2024-02-03 14:56:00,34
3680,2024-02-03 14:57:00,55
3681,2024-02-03 14:58:00,46
3682,2024-02-03 14:59:00,40
3683,2024-02-03 15:00:00,0
3684,2024-02-03 15:01:00,8
3685,2024-02-03 15:02:00,0
3686,2024-02-03 15:03:00,0
3687,2024-02-03 15:04:00,0
3688,2024-02-03 15:05:00,0
3689,2024-02-03 15:06:00,31
3690,2024-02-03 15:07:00,0
3691,2024-02-03 15:08:00,0
3692,2024-02-03 15:09:00,59
3693,2024-02-03 15:10:00,0
3694,2024-02-03 15:11:00,27
3695,2024-02-03 15:12:00,122
3696,2024-02-03 15:13:00,20
3697,2024-02-03 15:14:00,63
3698,2024-02-03 15:15:00,126
3699,2024-02-03 15:16:00,0
3700,2024-02-03 15:17:00,33
3701,2024-02-03 15:18:00,105
3702,2024-02-03 15:19:00,122
3703,2024-02-03 15:20:00,113
3704,2024-02-03 15:21:00,119
3705,2024-02-03 15:22:00,57
3706,2024-02-03 15:23:00,69
3707,2024-02-03 15:24:00,96
3708,2024-02-03 15:25:00,58
3709,2024-02-03 15:26:00,123
3710,2024-02-03 15:27:00,71
3711,2024-02-03 15:28:00,99
3712,2024-02-03 15:29:00,54
3713,2024-02-03 15:30:00,86
3714,2024-02-03 15:31:00,106
3715,2024-02-03 15:32:00,75
3716,2024-02-03 15:33:00,59
3717,2024-02-03 15:34:00,66
3718,2024-02-03 15:35:00,58
3719,2024-02-03 15:36:00,16
3720,2024-02-03 15:37:00,0
3721,2024-02-03 15:38:00,30
3722,2024-02-03 15:39:00,14
3723,2024-02-03 15:40:00,0
3724,2024-02-03 15:41:00,0
3725,2024-02-03 15:42:00,0
3726,2024-02-03 15:43:00,18
3727,2024-02-03 15:44:00,0
3728,2024-02-03 15:45:00,46
3729,2024-02-03 15:46:00,55
3730,2024-02-03 15:47:00,100
3731,2024-02-03 15:48:00,103
3732,2024-02-03 15:49:00,131
3733,2024-02-03 15:50:00,121
3734,2024-02-03 15:51:00,9
3735,2024-02-03 15:52:00,7
3736,2024-02-03 15:53:00,0
3737,2024-02-03 15:54:00,0
3738,2024-02-03 15:55:00,31
3739,2024-02-03 15:56:00,39
3740,2024-02-03 15:57:00,12
3741,2024-02-03 15:58:00,0
3742,2024-02-03 15:59:00,12
3743,2024-02-03 16:00:00,0
3744,2024-02-03 16:01:00,6
3745,2024-02-03 16:02:00,0
3746,2024-02-03 16:03:00,14
3747,2024-02-03 16:04:00,34
3748,2024-02-03 16:05:00,10
3749,2024-02-03 16:06:00,37
3750,2024-02-03 16:07:00,18
3751,2024-02-03 16:08:00,58
3752,2024-02-03 16:09:00,22
3753,2024-02-03 16:10:00,0
3754,2024-02-03 16:11:00,39
3755,2024-02-03 16:12:00,59
3756,2024-02-03 16:13:00,72
3757,2024-02-03 16:14:00,11
3758,2024-02-03 16:15:00,1
3759,2024-02-03 16:16:00,0
3760,2024-02-03 16:17:00,6
3761,2024-02-03 16:18:00,71
3762,2024-02-03 16:19:00,126
3763,2024-02-03 16:20:00,35
3764,2024-02-03 16:21:00,0
3765,2024-02-03 16:22:00,41
3766,2024-02-03 16:23:00,70
3767,2024-02-03 16:24:00,131
3768,2024-02-03 16:25:00,60
3769,2024-02-03 16:26:00,89
3770,2024-02-03 16:27:00,128
3771,2024-02-03 16:28:00,122
3772,2024-02-03 16:29:00,0
3773,2024-02-03 16:30:00,101
3774,2024-02-03 16:31:00,45
3775,2024-02-03 16:32:00,28
3776,2024-02-03 16:33:00,10
3777,2024-02-03 16:36:00,0
3778,2024-02-03 16:37:00,22
3779,2024-02-03 16:38:00,0
3780,2024-02-03 16:39:00,130
3781,2024-02-03 16:40:00,33
3782,2024-02-03 16:41:00,0
3783,2024-02-03 16:42:00,0
3784,2024-02-03 16:43:00,47
3785,2024-02-03 16:44:00,0
3786,2024-02-03 16:45:00,0
3787,2024-02-03 16:46:00,44
3788,2024-02-03 16:47:00,31
3789,2024-02-03 16:48:00,89
3790,2024-02-03 16:49:00,57
3791,2024-02-03 16:50:00,19
3792,2024-02-03 16:51:00,12
3793,2024-02-03 16:52:00,16
3794,2024-02-03 16:53:00,64
3795,2024-02-03 16:54:00,84
3796,2024-02-03 16:55:00,76
3797,2024-02-03 16:56:00,132
3798,2024-02-03 16:57:00,47
3799,2024-02-03 16:58:00,140
3800,2024-02-03 16:59:00,4
3801,2024-02-03 17:00:00,0
3802,2024-02-03 17:01:00,12
3803,2024-02-03 17:02:00,4
3804,2024-02-03 17:03:00,0
3805,2024-02-03 17:04:00,0
3806,2024-02-03 17:05:00,0
3807,2024-02-03 17:06:00,0
3808,2024-02-03 17:07:00,0
3809,2024-02-03 17:08:00,24
3810,2024-02-03 17:09:00,30
3811,2024-02-03 17:10:00,0
3812,2024-02-03 17:11:00,15
3813,2024-02-03 17:12:00,0
3814,2024-02-03 17:13:00,0
3815,2024-02-03 17:14:00,0
3816,2024-02-03 17:15:00,0
3817,2024-02-03 17:16:00,30
3818,2024-02-03 17:17:00,66
3819,2024-02-03 17:18:00,61
3820,2024-02-03 17:19:00,21
3821,2024-02-03 17:20:00,0
3822,2024-02-03 17:21:00,26
3823,2024-02-03 17:22:00,37
3824,2024-02-03 17:23:00,28
3825,2024-02-03 17:24:00,135
3826,2024-02-03 17:25:00,124
3827,2024-02-03 17:26:00,143
3828,2024-02-03 17:27:00,85
3829,2024-02-03 17:28:00,0
3830,2024-02-03 17:29:00,59
3831,2024-02-03 17:30:00,0
3832,2024-02-03 17:31:00,0
3833,2024-02-03 17:32:00,62
3834,2024-02-03 17:33:00,15
3835,2024-02-03 17:34:00,70
3836,2024-02-03 17:35:00,17
3837,2024-02-03 17:36:00,27
3838,2024-02-03 17:37:00,0
3839,2024-02-03 17:38:00,0
3840,2024-02-03 17:39:00,0
3841,2024-02-03 17:40:00,0
3842,2024-02-03 17:41:00,12
3843,2024-02-03 17:42:00,0
3844,2024-02-03 17:43:00,57
3845,2024-02-03 17:44:00,113
3846,2024-02-03 17:45:00,86
3847,2024-02-03 17:46:00,0
3848,2024-02-03 17:47:00,4
3849,2024-02-03 17:48:00,0
3850,2024-02-03 17:49:00,0
3851,2024-02-03 17:50:00,50
3852,2024-02-03 17:51:00,26
3853,2024-02-03 17:52:00,90
3854,2024-02-03 17:53:00,30
3855,2024-02-03 17:54:00,44
3856,2024-02-03 17:55:00,103
3857,2024-02-03 17:56:00,46
3858,2024-02-03 17:57:00,59
3859,2024-02-03 17:58:00,0
3860,2024-02-03 17:59:00,51
3861,2024-02-03 18:00:00,0
3862,2024-02-03 18:01:00,0
3863,2024-02-03 18:02:00,0
3864,2024-02-03 18:03:00,0
3865,2024-02-03 18:04:00,0
3866,2024-02-03 18:05:00,0
3867,2024-02-03 18:06:00,0
3868,2024-02-03 18:09:00,13
3869,2024-02-03 18:10:00,6
3870,2024-02-03 18:11:00,11
3871,2024-02-03 18:12:00,0
3872,2024-02-03 18:13:00,17
3873,2024-02-03 18:14:00,0
3874,2024-02-03 18:15:00,52
3875,2024-02-03 18:16:00,54
3876,2024-02-03 18:17:00,0
3877,2024-02-03 18:18:00,36
3878,2024-02-03 18:19:00,39
3879,2024-02-03 18:20:00,7
3880,2024-02-03 18:21:00,27
3881,2024-02-03 18:22:00,48
3882,2024-02-03 18:23:00,9
3883,2024-02-03 18:24:00,47
3884,2024-02-03 18:25:00,34
3885,2024-02-03 18:26:00,23
3886,2024-02-03 18:27:00,60
3887,2024-02-03 18:28:00,9
3888,2024-02-03 18:29:00,127
3889,2024-02-03 18:30:00,138
3890,2024-02-03 18:31:00,139
3891,2024-02-03 18:32:00,108
3892,2024-02-03 18:33:00,98
3893,2024-02-03 18:34:00,51
3894,2024-02-03 18:35:00,107
3895,2024-02-03 18:36:00,135
3896,2024-02-03 18:37:00,139
3897,2024-02-03 18:38:00,103
3898,2024-02-03 18:39:00,145
3899,2024-02-03 18:40:00,114
3900,2024-02-03 18:41:00,115
3901,2024-02-03 18:42:00,48
3902,2024-02-03 18:43:00,114
3903,2024-02-03 18:44:00,93
3904,2024-02-03 18:45:00,102
3905,2024-02-03 18:46:00,90
3906,2024-02-03 18:47:00,90
3907,2024-02-03 18:48:00,49
3908,2024-02-03 18:49:00,0
3909,2024-02-03 18:50:00,0
3910,2024-02-03 18:51:00,0
3911,2024-02-03 18:52:00,0
3912,2024-02-03 18:53:00,34
3913,2024-02-03 18:54:00,26
3914,2024-02-03 18:55:00,55
3915,2024-02-03 18:56:00,81
3916,2024-02-03 18:57:00,72
3917,2024-02-03 18:58:00,99
3918,2024-02-03 18:59:00,69
3919,2024-02-03 19:00:00,60
3920,2024-02-03 19:01:00,73
3921,2024-02-03 19:02:00,112
3922,2024-02-03 19:03:00,84
3923,2024-02-03 19:04:00,76
3924,2024-02-03 19:05:00,23
3925,2024-02-03 19:06:00,79
3926,2024-02-03 19:07:00,57
3927,2024-02-03 19:08:00,120
3928,2024-02-03 19:09:00,113
3929,2024-02-03 19:10:00,90
3930,2024-02-03 19:11:00,96
3931,2024-02-03 19:12:00,94
3932,2024-02-03 19:13:00,9
3933,2024-02-03 19:14:00,0
3934,2024-02-03 19:15:00,0
3935,2024-02-03 19:16:00,23
3936,2024-02-03 19:17:00,49
3937,2024-02-03 19:18:00,0
3938,2024-02-03 19:19:00,11
3939,2024-02-03 19:20:00,0
3940,2024-02-03 19:21:00,0
3941,2024-02-03 19:22:00,6
3942,2024-02-03 19:23:00,0
3943,2024-02-03 19:24:00,10
3944,2024-02-03 19:25:00,0
3945,2024-02-03 19:26:00,16
3946,2024-02-03 19:27:00,0
3947,2024-02-03 19:28:00,55
3948,2024-02-03 19:29:00,41
3949,2024-02-03 19:30:00,48
3950,2024-02-03 19:31:00,0
3951,2024-02-03 19:32:00,0
3952,2024-02-03 19:34:00,0
3953,2024-02-03 19:35:00,0
3954,2024-02-03 19:36:00,17
3955,2024-02-03 19:37:00,8
3956,2024-02-03 19:38:00,12
3957,2024-02-03 19:39:00,43
3958,2024-02-03 19:40:00,32
3959,2024-02-03 19:41:00,27
3960,2024-02-03 19:42:00,67
3961,2024-02-03 19:43:00,118
3962,2024-02-03 19:44:00,33
3963,2024-02-03 19:45:00,80
3964,2024-02-03 19:46:00,30
3965,2024-02-03 19:47:00,18
3966,2024-02-03 19:48:00,71
3967,2024-02-03 19:49:00,102
